NAME,TRANSFER-FACTOR,N,T,STATUS,CONFIG,DISTRIBUTION
CyberShake_1000,0.21369714133300216,1,10,SUCCESS,site_conf_2_site,3
CyberShake_1000,0.21369714133300216,1,60,SUCCESS,site_conf_2_site,3
CyberShake_1000,0.21369714133300216,10,0,SUCCESS,site_conf_2_site,3
CyberShake_1000,0.21369714133300216,10,1,SUCCESS,site_conf_2_site,3
CyberShake_1000,0.21369714133300216,10,10,SUCCESS,site_conf_2_site,3
CyberShake_1000,0.21369714133300216,10,60,SUCCESS,site_conf_2_site,3
CyberShake_1000,0.21369714133300216,100,0,SUCCESS,site_conf_2_site,3
CyberShake_1000,0.21369714133300216,100,1,SUCCESS,site_conf_2_site,3
CyberShake_1000,0.21369714133300216,100,10,SUCCESS,site_conf_2_site,3
CyberShake_1000,0.21369714133300216,100,60,SUCCESS,site_conf_2_site,3
CyberShake_1000,0.4479619643416109,0,0,SUCCESS,site_conf_2_site,4
CyberShake_1000,0.4479619643416109,0,1,SUCCESS,site_conf_2_site,4
CyberShake_1000,0.4479619643416109,0,10,SUCCESS,site_conf_2_site,4
CyberShake_1000,0.4479619643416109,0,60,SUCCESS,site_conf_2_site,4
CyberShake_1000,0.4479619643416109,1,0,SUCCESS,site_conf_2_site,4
CyberShake_1000,0.4479619643416109,1,1,SUCCESS,site_conf_2_site,4
CyberShake_1000,0.4479619643416109,1,10,SUCCESS,site_conf_2_site,4
CyberShake_1000,0.4479619643416109,1,60,SUCCESS,site_conf_2_site,4
CyberShake_1000,0.4479619643416109,10,0,SUCCESS,site_conf_2_site,4
CyberShake_1000,0.4479619643416109,10,1,SUCCESS,site_conf_2_site,4
CyberShake_1000,0.4479619643416109,10,10,SUCCESS,site_conf_2_site,4
CyberShake_1000,0.4479619643416109,10,60,SUCCESS,site_conf_2_site,4
CyberShake_1000,0.4479619643416109,100,0,SUCCESS,site_conf_2_site,4
CyberShake_1000,0.4479619643416109,100,1,SUCCESS,site_conf_2_site,4
CyberShake_1000,0.4479619643416109,100,10,SUCCESS,site_conf_2_site,4
CyberShake_1000,0.4479619643416109,100,60,SUCCESS,site_conf_2_site,4
CyberShake_1000,0.44957748224848554,0,0,SUCCESS,site_conf_3_site_small,0
CyberShake_1000,0.44957748224848554,0,1,SUCCESS,site_conf_3_site_small,0
CyberShake_1000,0.44957748224848554,0,10,SUCCESS,site_conf_3_site_small,0
CyberShake_1000,0.44957748224848554,0,60,SUCCESS,site_conf_3_site_small,0
CyberShake_1000,0.44957748224848554,1,0,SUCCESS,site_conf_3_site_small,0
CyberShake_1000,0.44957748224848554,1,1,SUCCESS,site_conf_3_site_small,0
CyberShake_1000,0.44957748224848554,1,10,SUCCESS,site_conf_3_site_small,0
CyberShake_1000,0.44957748224848554,1,60,SUCCESS,site_conf_3_site_small,0
CyberShake_1000,0.44957748224848554,10,0,SUCCESS,site_conf_3_site_small,0
CyberShake_1000,0.44957748224848554,10,1,SUCCESS,site_conf_3_site_small,0
CyberShake_1000,0.4495786141646126,10,10,SUCCESS,site_conf_3_site_small,0
CyberShake_1000,0.4495808779968667,10,60,SUCCESS,site_conf_3_site_small,0
CyberShake_1000,0.44957748224848554,100,0,SUCCESS,site_conf_3_site_small,0
CyberShake_1000,0.44957748224848554,100,1,SUCCESS,site_conf_3_site_small,0
CyberShake_1000,0.4495786141646126,100,10,SUCCESS,site_conf_3_site_small,0
CyberShake_1000,0.4495808779968667,100,60,SUCCESS,site_conf_3_site_small,0
CyberShake_1000,0.5523735230530458,0,0,SUCCESS,site_conf_3_site_small,1
CyberShake_1000,0.5523735230530458,0,1,SUCCESS,site_conf_3_site_small,1
CyberShake_1000,0.5523735230530458,0,10,SUCCESS,site_conf_3_site_small,1
CyberShake_1000,0.5523735230530458,0,60,SUCCESS,site_conf_3_site_small,1
CyberShake_1000,0.5523735230530458,1,0,SUCCESS,site_conf_3_site_small,1
CyberShake_1000,0.5523735230530458,1,1,SUCCESS,site_conf_3_site_small,1
CyberShake_1000,0.5523735230530458,1,10,SUCCESS,site_conf_3_site_small,1
CyberShake_1000,0.5523735230530458,1,60,SUCCESS,site_conf_3_site_small,1
CyberShake_1000,0.5523735230530458,10,0,SUCCESS,site_conf_3_site_small,1
CyberShake_1000,0.5523735230530458,10,1,SUCCESS,site_conf_3_site_small,1
CyberShake_1000,0.5523746549691728,10,10,SUCCESS,site_conf_3_site_small,1
CyberShake_1000,0.552376918801427,10,60,SUCCESS,site_conf_3_site_small,1
CyberShake_1000,0.5523735230530458,100,0,SUCCESS,site_conf_3_site_small,1
CyberShake_1000,0.5523735230530458,100,1,SUCCESS,site_conf_3_site_small,1
CyberShake_1000,0.5523746549691728,100,10,SUCCESS,site_conf_3_site_small,1
CyberShake_1000,0.552376918801427,100,60,SUCCESS,site_conf_3_site_small,1
CyberShake_1000,0.44842998515444743,0,0,SUCCESS,site_conf_3_site_small,2
CyberShake_1000,0.44842998515444743,0,1,SUCCESS,site_conf_3_site_small,2
CyberShake_1000,0.44842998515444743,0,10,SUCCESS,site_conf_3_site_small,2
CyberShake_1000,0.44842998515444743,0,60,SUCCESS,site_conf_3_site_small,2
CyberShake_1000,0.44842998515444743,1,0,SUCCESS,site_conf_3_site_small,2
CyberShake_1000,0.44842998515444743,1,1,SUCCESS,site_conf_3_site_small,2
CyberShake_1000,0.44842998515444743,1,10,SUCCESS,site_conf_3_site_small,2
CyberShake_1000,0.44842998515444743,1,60,SUCCESS,site_conf_3_site_small,2
CyberShake_1000,0.44842998515444743,10,0,SUCCESS,site_conf_3_site_small,2
CyberShake_1000,0.44842998515444743,10,1,SUCCESS,site_conf_3_site_small,2
CyberShake_1000,0.44842998515444743,10,10,SUCCESS,site_conf_3_site_small,2
CyberShake_1000,0.44843224898670153,10,60,SUCCESS,site_conf_3_site_small,2
CyberShake_1000,0.44842998515444743,100,0,SUCCESS,site_conf_3_site_small,2
CyberShake_1000,0.44842998515444743,100,1,SUCCESS,site_conf_3_site_small,2
CyberShake_1000,0.44842998515444743,100,10,SUCCESS,site_conf_3_site_small,2
CyberShake_1000,0.44843224898670153,100,60,SUCCESS,site_conf_3_site_small,2
CyberShake_1000,0.5495987104676462,0,0,SUCCESS,site_conf_3_site_small,3
CyberShake_1000,0.5495987104676462,0,1,SUCCESS,site_conf_3_site_small,3
CyberShake_1000,0.5495987104676462,0,10,SUCCESS,site_conf_3_site_small,3
CyberShake_1000,0.5495987104676462,0,60,SUCCESS,site_conf_3_site_small,3
CyberShake_1000,0.5495987104676462,1,0,SUCCESS,site_conf_3_site_small,3
CyberShake_1000,0.5495987104676462,1,1,SUCCESS,site_conf_3_site_small,3
CyberShake_1000,0.5495987104676462,1,10,SUCCESS,site_conf_3_site_small,3
CyberShake_1000,0.5495987104676462,1,60,SUCCESS,site_conf_3_site_small,3
CyberShake_1000,0.5495987104676462,10,0,SUCCESS,site_conf_3_site_small,3
CyberShake_1000,0.5495987104676462,10,1,SUCCESS,site_conf_3_site_small,3
CyberShake_1000,0.5495987104676462,10,10,SUCCESS,site_conf_3_site_small,3
CyberShake_1000,0.5496009742999003,10,60,SUCCESS,site_conf_3_site_small,3
CyberShake_1000,0.5495987104676462,100,0,SUCCESS,site_conf_3_site_small,3
CyberShake_1000,0.5495987104676462,100,1,SUCCESS,site_conf_3_site_small,3
CyberShake_1000,0.5495987104676462,100,10,SUCCESS,site_conf_3_site_small,3
CyberShake_1000,0.5496009742999003,100,60,SUCCESS,site_conf_3_site_small,3
CyberShake_1000,0.4467150844928221,0,0,SUCCESS,site_conf_3_site_small,4
CyberShake_1000,0.4467150844928221,0,1,SUCCESS,site_conf_3_site_small,4
CyberShake_1000,0.4467150844928221,0,10,SUCCESS,site_conf_3_site_small,4
CyberShake_1000,0.4467150844928221,0,60,SUCCESS,site_conf_3_site_small,4
CyberShake_1000,0.4467150844928221,1,0,SUCCESS,site_conf_3_site_small,4
CyberShake_1000,0.4467150844928221,1,1,SUCCESS,site_conf_3_site_small,4
CyberShake_1000,0.4467150844928221,1,10,SUCCESS,site_conf_3_site_small,4
CyberShake_1000,0.4467150844928221,1,60,SUCCESS,site_conf_3_site_small,4
CyberShake_1000,0.4467150844928221,10,0,SUCCESS,site_conf_3_site_small,4
CyberShake_1000,0.4467150844928221,10,1,SUCCESS,site_conf_3_site_small,4
CyberShake_1000,0.44671621640894915,10,10,SUCCESS,site_conf_3_site_small,4
CyberShake_1000,0.44671848024120325,10,60,SUCCESS,site_conf_3_site_small,4
CyberShake_1000,0.4467150844928221,100,0,SUCCESS,site_conf_3_site_small,4
CyberShake_1000,0.4467150844928221,100,1,SUCCESS,site_conf_3_site_small,4
CyberShake_1000,0.44671621640894915,100,10,SUCCESS,site_conf_3_site_small,4
CyberShake_1000,0.44671848024120325,100,60,SUCCESS,site_conf_3_site_small,4
CyberShake_1000,0.6125539377571888,0,0,SUCCESS,site_conf_3_site_large,0
CyberShake_1000,0.6125539377571888,0,1,SUCCESS,site_conf_3_site_large,0
CyberShake_1000,0.6125539377571888,0,10,SUCCESS,site_conf_3_site_large,0
CyberShake_1000,0.6125539377571888,0,60,SUCCESS,site_conf_3_site_large,0
CyberShake_1000,0.6125539377571888,1,0,SUCCESS,site_conf_3_site_large,0
CyberShake_1000,0.6125539377571888,1,1,SUCCESS,site_conf_3_site_large,0
CyberShake_1000,0.6125539377571888,1,10,SUCCESS,site_conf_3_site_large,0
CyberShake_1000,0.6125539377571888,1,60,SUCCESS,site_conf_3_site_large,0
CyberShake_1000,0.6125539377571888,10,0,SUCCESS,site_conf_3_site_large,0
CyberShake_1000,0.6125539377571888,10,1,SUCCESS,site_conf_3_site_large,0
CyberShake_1000,0.6125539377571888,10,10,SUCCESS,site_conf_3_site_large,0
CyberShake_1000,0.61255733350557,10,60,SUCCESS,site_conf_3_site_large,0
CyberShake_1000,0.6125539377571888,100,0,SUCCESS,site_conf_3_site_large,0
CyberShake_1000,0.6125539377571888,100,1,SUCCESS,site_conf_3_site_large,0
CyberShake_1000,0.6125539377571888,100,10,SUCCESS,site_conf_3_site_large,0
CyberShake_1000,0.61255733350557,100,60,SUCCESS,site_conf_3_site_large,0
CyberShake_1000,0.4608517823815441,0,0,SUCCESS,site_conf_3_site_large,1
CyberShake_1000,0.4608517823815441,0,1,SUCCESS,site_conf_3_site_large,1
CyberShake_1000,0.4608517823815441,0,10,SUCCESS,site_conf_3_site_large,1
CyberShake_1000,0.4608517823815441,0,60,SUCCESS,site_conf_3_site_large,1
CyberShake_1000,0.4608517823815441,1,0,SUCCESS,site_conf_3_site_large,1
CyberShake_1000,0.4608517823815441,1,1,SUCCESS,site_conf_3_site_large,1
CyberShake_1000,0.4608517823815441,1,10,SUCCESS,site_conf_3_site_large,1
CyberShake_1000,0.4608517823815441,1,60,SUCCESS,site_conf_3_site_large,1
CyberShake_1000,0.4608517823815441,10,0,SUCCESS,site_conf_3_site_large,1
CyberShake_1000,0.4608517823815441,10,1,SUCCESS,site_conf_3_site_large,1
CyberShake_1000,0.4608517823815441,10,10,SUCCESS,site_conf_3_site_large,1
CyberShake_1000,0.4608517823815441,10,60,SUCCESS,site_conf_3_site_large,1
CyberShake_1000,0.4608517823815441,100,0,SUCCESS,site_conf_3_site_large,1
CyberShake_1000,0.4608517823815441,100,1,SUCCESS,site_conf_3_site_large,1
CyberShake_1000,0.4608517823815441,100,10,SUCCESS,site_conf_3_site_large,1
CyberShake_1000,0.4608517823815441,100,60,SUCCESS,site_conf_3_site_large,1
CyberShake_1000,0.36083704730492,0,0,SUCCESS,site_conf_3_site_large,2
CyberShake_1000,0.36083704730492,0,1,SUCCESS,site_conf_3_site_large,2
CyberShake_1000,0.36083704730492,0,10,SUCCESS,site_conf_3_site_large,2
CyberShake_1000,0.36083704730492,0,60,SUCCESS,site_conf_3_site_large,2
CyberShake_1000,0.36083704730492,1,0,SUCCESS,site_conf_3_site_large,2
CyberShake_1000,0.36083704730492,1,1,SUCCESS,site_conf_3_site_large,2
CyberShake_1000,0.36083704730492,1,10,SUCCESS,site_conf_3_site_large,2
CyberShake_1000,0.36083704730492,1,60,SUCCESS,site_conf_3_site_large,2
CyberShake_1000,0.36083704730492,10,0,SUCCESS,site_conf_3_site_large,2
CyberShake_1000,0.36083704730492,10,1,SUCCESS,site_conf_3_site_large,2
CyberShake_1000,0.36083704730492,10,10,SUCCESS,site_conf_3_site_large,2
CyberShake_1000,0.3608404430533012,10,60,SUCCESS,site_conf_3_site_large,2
CyberShake_1000,0.36083704730492,100,0,SUCCESS,site_conf_3_site_large,2
CyberShake_1000,0.36083704730492,100,1,SUCCESS,site_conf_3_site_large,2
CyberShake_1000,0.36083704730492,100,10,SUCCESS,site_conf_3_site_large,2
CyberShake_1000,0.3608404430533012,100,60,SUCCESS,site_conf_3_site_large,2
CyberShake_1000,0.36254938285594873,0,0,SUCCESS,site_conf_3_site_large,3
CyberShake_1000,0.36254938285594873,0,1,SUCCESS,site_conf_3_site_large,3
CyberShake_1000,0.36254938285594873,0,10,SUCCESS,site_conf_3_site_large,3
CyberShake_1000,0.36254938285594873,0,60,SUCCESS,site_conf_3_site_large,3
CyberShake_1000,0.36254938285594873,1,0,SUCCESS,site_conf_3_site_large,3
CyberShake_1000,0.36254938285594873,1,1,SUCCESS,site_conf_3_site_large,3
CyberShake_1000,0.36254938285594873,1,10,SUCCESS,site_conf_3_site_large,3
CyberShake_1000,0.36254938285594873,1,60,SUCCESS,site_conf_3_site_large,3
CyberShake_1000,0.36254938285594873,10,0,SUCCESS,site_conf_3_site_large,3
CyberShake_1000,0.36254938285594873,10,1,SUCCESS,site_conf_3_site_large,3
CyberShake_1000,0.36254938285594873,10,10,SUCCESS,site_conf_3_site_large,3
CyberShake_1000,0.36255277860432994,10,60,SUCCESS,site_conf_3_site_large,3
CyberShake_1000,0.36254938285594873,100,0,SUCCESS,site_conf_3_site_large,3
CyberShake_1000,0.36254938285594873,100,1,SUCCESS,site_conf_3_site_large,3
CyberShake_1000,0.36254938285594873,100,10,SUCCESS,site_conf_3_site_large,3
CyberShake_1000,0.36255277860432994,100,60,SUCCESS,site_conf_3_site_large,3
CyberShake_1000,0.4625128588277799,0,0,SUCCESS,site_conf_3_site_large,4
CyberShake_1000,0.4625128588277799,0,1,SUCCESS,site_conf_3_site_large,4
CyberShake_1000,0.4625128588277799,0,10,SUCCESS,site_conf_3_site_large,4
CyberShake_1000,0.4625128588277799,0,60,SUCCESS,site_conf_3_site_large,4
CyberShake_1000,0.4625128588277799,1,0,SUCCESS,site_conf_3_site_large,4
CyberShake_1000,0.4625128588277799,1,1,SUCCESS,site_conf_3_site_large,4
CyberShake_1000,0.4625128588277799,1,10,SUCCESS,site_conf_3_site_large,4
CyberShake_1000,0.4625128588277799,1,60,SUCCESS,site_conf_3_site_large,4
CyberShake_1000,0.4625128588277799,10,0,SUCCESS,site_conf_3_site_large,4
CyberShake_1000,0.4625128588277799,10,1,SUCCESS,site_conf_3_site_large,4
CyberShake_1000,0.46251512266003403,10,10,SUCCESS,site_conf_3_site_large,4
CyberShake_1000,0.46251851840841524,10,60,SUCCESS,site_conf_3_site_large,4
CyberShake_1000,0.4625128588277799,100,0,SUCCESS,site_conf_3_site_large,4
CyberShake_1000,0.4625128588277799,100,1,SUCCESS,site_conf_3_site_large,4
CyberShake_1000,0.46251512266003403,100,10,SUCCESS,site_conf_3_site_large,4
CyberShake_1000,0.46251851840841524,100,60,SUCCESS,site_conf_3_site_large,4
CyberShake_1000,0.513148161294498,0,0,SUCCESS,site_conf_4_site,0
CyberShake_1000,0.513148161294498,0,1,SUCCESS,site_conf_4_site,0
CyberShake_1000,0.513148161294498,0,10,SUCCESS,site_conf_4_site,0
CyberShake_1000,0.513148161294498,0,60,SUCCESS,site_conf_4_site,0
CyberShake_1000,0.513148161294498,1,0,SUCCESS,site_conf_4_site,0
CyberShake_1000,0.513148161294498,1,1,SUCCESS,site_conf_4_site,0
CyberShake_1000,0.513148161294498,1,10,SUCCESS,site_conf_4_site,0
CyberShake_1000,0.513148161294498,1,60,SUCCESS,site_conf_4_site,0
CyberShake_1000,0.513148161294498,10,0,SUCCESS,site_conf_4_site,0
CyberShake_1000,0.513148161294498,10,1,SUCCESS,site_conf_4_site,0
CyberShake_1000,0.513148161294498,10,10,SUCCESS,site_conf_4_site,0
CyberShake_1000,0.5131504251267521,10,60,SUCCESS,site_conf_4_site,0
CyberShake_1000,0.513148161294498,100,0,SUCCESS,site_conf_4_site,0
CyberShake_1000,0.513148161294498,100,1,SUCCESS,site_conf_4_site,0
CyberShake_1000,0.513148161294498,100,10,SUCCESS,site_conf_4_site,0
CyberShake_1000,0.5131504251267521,100,60,SUCCESS,site_conf_4_site,0
CyberShake_1000,0.4114852353161759,0,0,SUCCESS,site_conf_4_site,1
CyberShake_1000,0.4114852353161759,0,1,SUCCESS,site_conf_4_site,1
CyberShake_1000,0.4114852353161759,0,10,SUCCESS,site_conf_4_site,1
CyberShake_1000,0.4114852353161759,0,60,SUCCESS,site_conf_4_site,1
CyberShake_1000,0.4114852353161759,1,0,SUCCESS,site_conf_4_site,1
CyberShake_1000,0.4114852353161759,1,1,SUCCESS,site_conf_4_site,1
CyberShake_1000,0.4114852353161759,1,10,SUCCESS,site_conf_4_site,1
CyberShake_1000,0.4114852353161759,1,60,SUCCESS,site_conf_4_site,1
CyberShake_1000,0.4114852353161759,10,0,SUCCESS,site_conf_4_site,1
CyberShake_1000,0.4114852353161759,10,1,SUCCESS,site_conf_4_site,1
CyberShake_1000,0.4114852353161759,10,10,SUCCESS,site_conf_4_site,1
CyberShake_1000,0.4114852353161759,10,60,SUCCESS,site_conf_4_site,1
CyberShake_1000,0.4114852353161759,100,0,SUCCESS,site_conf_4_site,1
CyberShake_1000,0.4114852353161759,100,1,SUCCESS,site_conf_4_site,1
CyberShake_1000,0.4114852353161759,100,10,SUCCESS,site_conf_4_site,1
CyberShake_1000,0.4114852353161759,100,60,SUCCESS,site_conf_4_site,1
CyberShake_1000,0.5539938803258322,0,0,SUCCESS,site_conf_4_site,2
CyberShake_1000,0.5539938803258322,0,1,SUCCESS,site_conf_4_site,2
CyberShake_1000,0.5539938803258322,0,10,SUCCESS,site_conf_4_site,2
CyberShake_1000,0.5539938803258322,0,60,SUCCESS,site_conf_4_site,2
CyberShake_1000,0.5539938803258322,1,0,SUCCESS,site_conf_4_site,2
CyberShake_1000,0.5539938803258322,1,1,SUCCESS,site_conf_4_site,2
CyberShake_1000,0.5539938803258322,1,10,SUCCESS,site_conf_4_site,2
CyberShake_1000,0.5539938803258322,1,60,SUCCESS,site_conf_4_site,2
CyberShake_1000,0.5539938803258322,10,0,SUCCESS,site_conf_4_site,2
CyberShake_1000,0.5539938803258322,10,1,SUCCESS,site_conf_4_site,2
CyberShake_1000,0.5539950122419592,10,10,SUCCESS,site_conf_4_site,2
CyberShake_1000,0.5539972760742133,10,60,SUCCESS,site_conf_4_site,2
CyberShake_1000,0.5539938803258322,100,0,SUCCESS,site_conf_4_site,2
CyberShake_1000,0.5539938803258322,100,1,SUCCESS,site_conf_4_site,2
CyberShake_1000,0.5539950122419592,100,10,SUCCESS,site_conf_4_site,2
CyberShake_1000,0.5539972760742133,100,60,SUCCESS,site_conf_4_site,2
CyberShake_1000,0.3258211780525813,0,0,SUCCESS,site_conf_4_site,3
CyberShake_1000,0.3258211780525813,0,1,SUCCESS,site_conf_4_site,3
CyberShake_1000,0.3258211780525813,0,10,SUCCESS,site_conf_4_site,3
CyberShake_1000,0.3258211780525813,0,60,SUCCESS,site_conf_4_site,3
CyberShake_1000,0.3258211780525813,1,0,SUCCESS,site_conf_4_site,3
CyberShake_1000,0.3258211780525813,1,1,SUCCESS,site_conf_4_site,3
CyberShake_1000,0.3258211780525813,1,10,SUCCESS,site_conf_4_site,3
CyberShake_1000,0.3258211780525813,1,60,SUCCESS,site_conf_4_site,3
CyberShake_1000,0.3258211780525813,10,0,SUCCESS,site_conf_4_site,3
CyberShake_1000,0.3258211780525813,10,1,SUCCESS,site_conf_4_site,3
CyberShake_1000,0.32582230996870837,10,10,SUCCESS,site_conf_4_site,3
CyberShake_1000,0.32582457380096247,10,60,SUCCESS,site_conf_4_site,3
CyberShake_1000,0.3258211780525813,100,0,SUCCESS,site_conf_4_site,3
CyberShake_1000,0.3258211780525813,100,1,SUCCESS,site_conf_4_site,3
CyberShake_1000,0.32582230996870837,100,10,SUCCESS,site_conf_4_site,3
CyberShake_1000,0.32582457380096247,100,60,SUCCESS,site_conf_4_site,3
CyberShake_1000,0.3212497135310114,0,0,SUCCESS,site_conf_4_site,4
CyberShake_1000,0.3212497135310114,0,1,SUCCESS,site_conf_4_site,4
CyberShake_1000,0.3212497135310114,0,10,SUCCESS,site_conf_4_site,4
CyberShake_1000,0.3212497135310114,0,60,SUCCESS,site_conf_4_site,4
CyberShake_1000,0.3212497135310114,1,0,SUCCESS,site_conf_4_site,4
CyberShake_1000,0.3212497135310114,1,1,SUCCESS,site_conf_4_site,4
CyberShake_1000,0.3212497135310114,1,10,SUCCESS,site_conf_4_site,4
CyberShake_1000,0.3212497135310114,1,60,SUCCESS,site_conf_4_site,4
CyberShake_1000,0.3212497135310114,10,0,SUCCESS,site_conf_4_site,4
CyberShake_1000,0.3212497135310114,10,1,SUCCESS,site_conf_4_site,4
CyberShake_1000,0.3212508454471385,10,10,SUCCESS,site_conf_4_site,4
CyberShake_1000,0.3212531092793926,10,60,SUCCESS,site_conf_4_site,4
CyberShake_1000,0.3212497135310114,100,0,SUCCESS,site_conf_4_site,4
CyberShake_1000,0.3212497135310114,100,1,SUCCESS,site_conf_4_site,4
CyberShake_1000,0.3212508454471385,100,10,SUCCESS,site_conf_4_site,4
CyberShake_1000,0.3212531092793926,100,60,SUCCESS,site_conf_4_site,4
Epigenomics_24,0.03172816252185767,0,0,SUCCESS,site_conf_2_site,0
Epigenomics_24,0.03172816252185767,0,1,SUCCESS,site_conf_2_site,0
Epigenomics_24,0.03172816252185767,0,10,SUCCESS,site_conf_2_site,0
Epigenomics_24,0.03172816252185767,0,60,SUCCESS,site_conf_2_site,0
Epigenomics_24,0.03172816252185767,1,0,SUCCESS,site_conf_2_site,0
Epigenomics_24,0.03172816252185767,1,1,SUCCESS,site_conf_2_site,0
Epigenomics_24,0.03172816252185767,1,10,SUCCESS,site_conf_2_site,0
Epigenomics_24,0.03172816252185767,1,60,SUCCESS,site_conf_2_site,0
Epigenomics_24,0.03172816252185767,10,0,SUCCESS,site_conf_2_site,0
Epigenomics_24,0.03172816252185767,10,1,SUCCESS,site_conf_2_site,0
Epigenomics_24,0.03172816252185767,10,10,SUCCESS,site_conf_2_site,0
Epigenomics_24,0.04280330333605404,10,60,SUCCESS,site_conf_2_site,0
Epigenomics_24,0.03172816252185767,100,0,SUCCESS,site_conf_2_site,0
Epigenomics_24,0.03172816252185767,100,1,SUCCESS,site_conf_2_site,0
Epigenomics_24,0.03172816252185767,100,10,SUCCESS,site_conf_2_site,0
Epigenomics_24,0.04280330333605404,100,60,SUCCESS,site_conf_2_site,0
Epigenomics_24,0.3402303040230108,0,0,SUCCESS,site_conf_2_site,1
Epigenomics_24,0.3402303040230108,0,1,SUCCESS,site_conf_2_site,1
Epigenomics_24,0.3402303040230108,0,10,SUCCESS,site_conf_2_site,1
Epigenomics_24,0.3402303040230108,0,60,SUCCESS,site_conf_2_site,1
Epigenomics_24,0.3402303040230108,1,0,SUCCESS,site_conf_2_site,1
Epigenomics_24,0.3402303040230108,1,1,SUCCESS,site_conf_2_site,1
Epigenomics_24,0.3402303040230108,1,10,SUCCESS,site_conf_2_site,1
Epigenomics_24,0.3402303040230108,1,60,SUCCESS,site_conf_2_site,1
Epigenomics_24,0.3402303040230108,10,0,SUCCESS,site_conf_2_site,1
Epigenomics_24,0.3402303040230108,10,1,SUCCESS,site_conf_2_site,1
Epigenomics_24,0.33517154982819725,10,10,SUCCESS,site_conf_2_site,1
Epigenomics_24,0.0062933985849532754,10,60,SUCCESS,site_conf_2_site,1
Epigenomics_24,0.3402303040230108,100,0,SUCCESS,site_conf_2_site,1
Epigenomics_24,0.3402303040230108,100,1,SUCCESS,site_conf_2_site,1
Epigenomics_24,0.33517154982819725,100,10,SUCCESS,site_conf_2_site,1
Epigenomics_24,0.0062933985849532754,100,60,SUCCESS,site_conf_2_site,1
Epigenomics_24,0.3211718340002823,0,0,SUCCESS,site_conf_2_site,2
Epigenomics_24,0.3211718340002823,0,1,SUCCESS,site_conf_2_site,2
Epigenomics_24,0.3211718340002823,0,10,SUCCESS,site_conf_2_site,2
Epigenomics_24,0.3211718340002823,0,60,SUCCESS,site_conf_2_site,2
Epigenomics_24,0.3211718340002823,1,0,SUCCESS,site_conf_2_site,2
Epigenomics_24,0.3211718340002823,1,1,SUCCESS,site_conf_2_site,2
Epigenomics_24,0.3211718340002823,1,10,SUCCESS,site_conf_2_site,2
Epigenomics_24,0.3211718340002823,1,60,SUCCESS,site_conf_2_site,2
Epigenomics_24,0.3211718340002823,10,0,SUCCESS,site_conf_2_site,2
Epigenomics_24,0.3211718340002823,10,1,SUCCESS,site_conf_2_site,2
Epigenomics_24,0.3211718340002823,10,10,SUCCESS,site_conf_2_site,2
Epigenomics_24,0.32092589643687525,10,60,SUCCESS,site_conf_2_site,2
Epigenomics_24,0.3211718340002823,100,0,SUCCESS,site_conf_2_site,2
Epigenomics_24,0.3211718340002823,100,1,SUCCESS,site_conf_2_site,2
Epigenomics_24,0.3211718340002823,100,10,SUCCESS,site_conf_2_site,2
Epigenomics_24,0.32092589643687525,100,60,SUCCESS,site_conf_2_site,2
Epigenomics_24,0.03172816252185767,0,0,SUCCESS,site_conf_2_site,3
Epigenomics_24,0.03172816252185767,0,1,SUCCESS,site_conf_2_site,3
Epigenomics_24,0.03172816252185767,0,10,SUCCESS,site_conf_2_site,3
Epigenomics_24,0.03172816252185767,0,60,SUCCESS,site_conf_2_site,3
Epigenomics_24,0.03172816252185767,1,0,SUCCESS,site_conf_2_site,3
Epigenomics_24,0.03172816252185767,1,1,SUCCESS,site_conf_2_site,3
Epigenomics_24,0.03172816252185767,1,10,SUCCESS,site_conf_2_site,3
Epigenomics_24,0.03172816252185767,1,60,SUCCESS,site_conf_2_site,3
Epigenomics_24,0.03172816252185767,10,0,SUCCESS,site_conf_2_site,3
Epigenomics_24,0.03172816252185767,10,1,SUCCESS,site_conf_2_site,3
Epigenomics_24,0.03172816252185767,10,10,SUCCESS,site_conf_2_site,3
Epigenomics_24,0.04280330333605404,10,60,SUCCESS,site_conf_2_site,3
Epigenomics_24,0.03172816252185767,100,0,SUCCESS,site_conf_2_site,3
Epigenomics_24,0.03172816252185767,100,1,SUCCESS,site_conf_2_site,3
Epigenomics_24,0.03172816252185767,100,10,SUCCESS,site_conf_2_site,3
Epigenomics_24,0.04280330333605404,100,60,SUCCESS,site_conf_2_site,3
Epigenomics_24,0.0568529321236048,0,0,SUCCESS,site_conf_2_site,4
Epigenomics_24,0.0568529321236048,0,1,SUCCESS,site_conf_2_site,4
Epigenomics_24,0.0568529321236048,0,10,SUCCESS,site_conf_2_site,4
Epigenomics_24,0.0568529321236048,0,60,SUCCESS,site_conf_2_site,4
Epigenomics_24,0.0568529321236048,1,0,SUCCESS,site_conf_2_site,4
Epigenomics_24,0.0568529321236048,1,1,SUCCESS,site_conf_2_site,4
Epigenomics_24,0.0568529321236048,1,10,SUCCESS,site_conf_2_site,4
Epigenomics_24,0.0568529321236048,1,60,SUCCESS,site_conf_2_site,4
Epigenomics_24,0.0568529321236048,10,0,SUCCESS,site_conf_2_site,4
Epigenomics_24,0.0568529321236048,10,1,SUCCESS,site_conf_2_site,4
Epigenomics_24,0.0568529321236048,10,10,SUCCESS,site_conf_2_site,4
